Ambito;ISO3;Area;Producto;Codigo del year;Year;Unidad;Valor;Simbolo;Descripcion del Simbolo
Cobertura de la tierra;LTU;Lituania;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;34.39;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LTU;Lituania;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;LTU;Lituania;Tierras deserticas;2020;2020;1000 ha;41.55;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Tierras deserticas;2021;2021;1000 ha;3.35;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Cuerpos de aguas interiores;2020;2020;1000 ha;120.75;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Cuerpos de aguas interiores;2021;2021;1000 ha;119.79;E;Valor estimado
Cobertura de la tierra;LTU;Lituania;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LTU;Lituania;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;13.17;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;15.01;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cultivos herbaceos;2020;2020;1000 ha;52.16;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cultivos herbaceos;2021;2021;1000 ha;47.29;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Pastizales;2020;2020;1000 ha;75.28;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Pastizales;2021;2021;1000 ha;77.25;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Areas cubiertas por arboles;2020;2020;1000 ha;119.28;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Areas cubiertas por arboles;2021;2021;1000 ha;121.29;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Areas cubiertas por arbustos;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Areas cubiertas por arbustos;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.02;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Tierras deserticas;2020;2020;1000 ha;1.18;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Tierras deserticas;2021;2021;1000 ha;0.18;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cuerpos de aguas interiores;2020;2020;1000 ha;1.12;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cuerpos de aguas interiores;2021;2021;1000 ha;1.19;E;Valor estimado
Cobertura de la tierra;LUX;Luxemburgo;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;LUX;Luxemburgo;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;37.57;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;45.42;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos herbaceos;2020;2020;1000 ha;345.98;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos herbaceos;2021;2021;1000 ha;335.79;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Pastizales;2020;2020;1000 ha;770.58;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Pastizales;2021;2021;1000 ha;835.22;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Areas cubiertas por arboles;2020;2020;1000 ha;1199.97;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Areas cubiertas por arboles;2021;2021;1000 ha;1231.09;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Areas cubiertas por arbustos;2020;2020;1000 ha;62.64;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Areas cubiertas por arbustos;2021;2021;1000 ha;34.76;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.91;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0.85;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Tierras deserticas;2020;2020;1000 ha;71.63;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Tierras deserticas;2021;2021;1000 ha;6.92;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cuerpos de aguas interiores;2020;2020;1000 ha;53.16;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cuerpos de aguas interiores;2021;2021;1000 ha;52.38;E;Valor estimado
Cobertura de la tierra;MKD;Macedonia del Norte;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MKD;Macedonia del Norte;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;41.58;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;65.52;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cultivos herbaceos;2020;2020;1000 ha;3169.19;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cultivos herbaceos;2021;2021;1000 ha;3709.33;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Pastizales;2020;2020;1000 ha;34320.78;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Pastizales;2021;2021;1000 ha;33388.68;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Areas cubiertas por arboles;2020;2020;1000 ha;11598.4;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Areas cubiertas por arboles;2021;2021;1000 ha;13856;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Manglares;2020;2020;1000 ha;85.45;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Manglares;2021;2021;1000 ha;80.07;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Areas cubiertas por arbustos;2020;2020;1000 ha;8767.82;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Areas cubiertas por arbustos;2021;2021;1000 ha;6924.99;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;132.43;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;158.73;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Tierras deserticas;2020;2020;1000 ha;341.83;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Tierras deserticas;2021;2021;1000 ha;251.01;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cuerpos de aguas interiores;2020;2020;1000 ha;425.08;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cuerpos de aguas interiores;2021;2021;1000 ha;448.22;E;Valor estimado
Cobertura de la tierra;MDG;Madagascar;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDG;Madagascar;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;436.77;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;495.82;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cultivos herbaceos;2020;2020;1000 ha;397.81;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cultivos herbaceos;2021;2021;1000 ha;360.58;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Pastizales;2020;2020;1000 ha;757.57;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Pastizales;2021;2021;1000 ha;1127.79;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Areas cubiertas por arboles;2020;2020;1000 ha;29734.17;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Areas cubiertas por arboles;2021;2021;1000 ha;29762.25;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Manglares;2020;2020;1000 ha;641.05;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Manglares;2021;2021;1000 ha;539.91;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Areas cubiertas por arbustos;2020;2020;1000 ha;44.64;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Areas cubiertas por arbustos;2021;2021;1000 ha;29.99;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;17.43;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;7.84;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Tierras deserticas;2020;2020;1000 ha;398.07;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Tierras deserticas;2021;2021;1000 ha;75.77;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cuerpos de aguas interiores;2020;2020;1000 ha;551.06;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cuerpos de aguas interiores;2021;2021;1000 ha;578.63;E;Valor estimado
Cobertura de la tierra;MYS;Malasia;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MYS;Malasia;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;96.13;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;122.91;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cultivos herbaceos;2020;2020;1000 ha;3450.44;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cultivos herbaceos;2021;2021;1000 ha;3470.51;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Pastizales;2020;2020;1000 ha;1641.85;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Pastizales;2021;2021;1000 ha;1832.91;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Areas cubiertas por arboles;2020;2020;1000 ha;1631;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Areas cubiertas por arboles;2021;2021;1000 ha;1968.02;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Areas cubiertas por arbustos;2020;2020;1000 ha;2315.33;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Areas cubiertas por arbustos;2021;2021;1000 ha;2014.9;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;110.68;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;66.45;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Tierras deserticas;2020;2020;1000 ha;240.85;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Tierras deserticas;2021;2021;1000 ha;10.08;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cuerpos de aguas interiores;2020;2020;1000 ha;2385.8;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cuerpos de aguas interiores;2021;2021;1000 ha;2386.31;E;Valor estimado
Cobertura de la tierra;MWI;Malawi;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MWI;Malawi;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;1.22;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;1.29;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cultivos herbaceos;2020;2020;1000 ha;0.04;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cultivos herbaceos;2021;2021;1000 ha;0.02;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Pastizales;2020;2020;1000 ha;1.63;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Pastizales;2021;2021;1000 ha;3.08;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Areas cubiertas por arboles;2020;2020;1000 ha;2.37;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Areas cubiertas por arboles;2021;2021;1000 ha;6.88;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Manglares;2021;2021;1000 ha;0.11;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Areas cubiertas por arbustos;2020;2020;1000 ha;0.05;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Areas cubiertas por arbustos;2021;2021;1000 ha;0.24;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.33;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0.2;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Tierras deserticas;2020;2020;1000 ha;3.67;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Tierras deserticas;2021;2021;1000 ha;1.09;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cuerpos de aguas interiores;2020;2020;1000 ha;12.83;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cuerpos de aguas interiores;2021;2021;1000 ha;9.24;E;Valor estimado
Cobertura de la tierra;MDV;Maldivas;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;MDV;Maldivas;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;MLI;Mali;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;158.81;E;Valor estimado
